"programme","gender","ht"
"Prep","F",54.6109577389205
"Core","F",69.1674805804869
"Prep","F",65.9147095651021
"Pre-prep","F",56.0293518168023
"Prep","F",60.227109652584
"Prep","F",62.6070397784655
"Core","F",68.9394317279948
"Core","F",64.566417284589
"Core","F",71.7713513005333
"Pre-prep","F",59.3769101071031
"Core","F",50.0554461078003
"Pre-prep","F",63.9450272263447
"Core","F",62.6560372880598
"Core","F",64.7609874642307
"Core","F",56.1656078854943
"Core","F",62.5211776125521
"Pre-prep","F",61.2926642686447
"Core","F",58.6217225050525
"Pre-prep","F",62.5742772493142
"Core","F",61.3003236513752
"Pre-prep","F",53.3895006837299
"Pre-prep","F",52.3995057751025
"Core","F",52.9780765651606
"Core","F",60.7164850454438
"Core","F",57.068493059703
"Prep","F",59.6762987411647
"Prep","F",64.1062124639403
"Prep","F",61.607466064254
"Core","F",57.1907544433317
"Core","F",60.4559934304005
"Pre-prep","F",48.2534505361602
"Core","F",72.5688856549044
"Pre-prep","F",60.9399906009247
"Pre-prep","F",60.7547634776571
"Prep","F",49.0512225818585
"Prep","F",62.0029699960132
"Pre-prep","F",62.3265718450713
"Pre-prep","F",58.6163243104084
"Prep","F",52.7239411436259
"Prep","F",53.9414297096477
"Core","F",57.0159914716402
"Core","F",57.4312251126248
"Core","F",62.744597090197
"Core","F",48.661290602467
"Prep","F",52.6512526258549
"Core","F",59.7573049150073
"Prep","F",58.4822535844382
"Pre-prep","F",61.401923370747
"Core","F",65.3718028084922
"Prep","F",43.8755253036876
"Prep","F",61.8710110915645
"Core","F",57.2770694259968
"Pre-prep","F",61.2665144086438
"Core","F",72.0778539152479
"Core","F",66.0067022816509
"Prep","F",61.2379793603544
"Prep","F",56.9997055094268
"Core","F",72.9737109474163
"Prep","F",52.4578112889228
"Pre-prep","F",70.5911647181281
"Core","F",65.9529372980162
"Core","F",54.8773298226148
"Pre-prep","F",54.7403154906831
"Pre-prep","F",65.8285681411172
"Core","F",58.199195762628
"Core","F",58.1793908384484
"Core","F",66.1459418719947
"Prep","F",56.4277742497381
"Pre-prep","F",54.5657591929482
"Pre-prep","F",71.4208110349472
"Prep","F",59.3173690418185
"Core","F",60.0665408692615
"Core","F",56.5942078679325
"Prep","F",60.3299162830125
"Core","F",60.1932622301984
"Prep","F",61.5480985882717
"Pre-prep","F",62.9352656117266
"Prep","F",61.8509065162265
"Core","F",57.4961266703765
"Pre-prep","F",58.4822858449588
"Prep","F",51.8795344956976
"Core","F",66.7750394762645
"Pre-prep","F",53.8698235818195
"Prep","F",62.583351124568
"Pre-prep","F",52.3186178296096
"Core","F",57.4818913106857
"Pre-prep","F",63.3614396247812
"Prep","F",62.7857678272327
"Core","F",51.6005281350408
"Pre-prep","F",62.8937593173196
"Core","F",51.3316894903459
"Pre-prep","F",59.7167334488669
"Core","F",61.7019566798407
"Pre-prep","F",65.9755158773484
"Core","F",63.3150147791604
"Pre-prep","F",60.4194190514998
"Pre-prep","F",64.5681343009345
"Core","F",61.0841909488385
"Core","F",62.0702603453991
"Pre-prep","F",72.4923333302519
"Core","F",56.048577636424
"Core","F",49.663471981014
"Pre-prep","F",55.5602101369875
"Core","F",57.9033947863318
"Core","F",63.5550686313569
"Core","F",54.4867877110547
"Core","F",58.0375461090984
"Prep","F",58.0659598471704
"Core","F",53.4999995281895
"Pre-prep","F",59.9797448361882
"Core","F",51.3820678913775
"Core","F",75.2429063884065
"Prep","F",52.5043584497666
"Prep","F",59.0266468039124
"Core","F",56.8173920924568
"Prep","F",61.249456965511
"Core","F",65.6761588525672
"Core","F",64.0423054418
"Core","F",62.1312402880822
"Core","F",60.1252348810852
"Core","F",63.6926425561314
"Prep","F",52.134731096595
"Core","F",62.0794489574029
"Pre-prep","F",58.4701072786311
"Prep","F",62.0290771459287
"Prep","F",60.4419176263918
"Core","F",54.2996579374752
"Core","F",57.5968832704782
"Core","F",55.1678411615461
"Pre-prep","F",54.9024942103547
"Pre-prep","F",71.796547176666
"Pre-prep","F",57.693726013352
"Pre-prep","F",59.4639222833857
"Pre-prep","F",57.9748052807294
"Prep","F",59.4814894732446
"Pre-prep","F",67.383951404665
"Pre-prep","F",52.9702008842058
"Prep","F",61.012911214649
"Prep","F",60.9233561575852
"Core","F",60.6659240481497
"Prep","F",64.5020445953398
"Pre-prep","F",63.8378871578824
"Prep","F",67.1095124153401
"Prep","F",65.4614352646874
"Pre-prep","F",54.5215170455434
"Core","F",56.9305405432807
"Pre-prep","F",62.9151868183053
"Core","F",64.5227731185567
"Pre-prep","F",56.4165105202755
"Pre-prep","F",59.6972898313288
"Core","F",63.2278196748566
"Prep","F",61.3137550916811
"Pre-prep","F",58.2613979246152
"Core","F",60.0112744831246
"Prep","F",61.9170634667206
"Core","F",69.9736412868245
"Pre-prep","F",66.2155200109078
"Core","F",62.06536289654
"Core","F",61.4192423298876
"Prep","F",64.1981237405553
"Core","F",57.8184898864256
"Prep","F",65.6125070984053
"Core","F",55.3040694215249
"Core","F",60.7303416949293
"Core","F",56.3021538145667
"Core","F",62.6351007423191
"Core","F",56.3251035615808
"Core","F",67.4588172867096
"Core","F",54.1126021255565
"Prep","F",59.1339382958209
"Core","F",58.9181324993198
"Pre-prep","F",69.1750938999053
"Core","F",63.3290661500103
"Pre-prep","F",66.7207089652788
"Core","F",68.7098639127431
"Core","F",52.255810503568
"Core","F",57.5839110301183
"Core","F",62.5582877189655
"Core","F",64.8757296405704
"Prep","F",62.1904420186115
"Core","F",48.731111498515
"Core","F",61.1101741732349
"Core","F",62.41000192039
"Core","F",66.5493453698069
"Pre-prep","F",59.6151115257644
"Core","F",62.1100825334669
"Prep","F",52.7633266952064
"Core","F",60.9385887581386
"Pre-prep","F",56.4199446424178
"Prep","F",55.3038216707798
"Core","F",63.268892716742
"Core","F",61.5166738931539
"Core","F",59.8297322806649
"Core","F",57.1819472565114
"Prep","F",63.4608214842393
"Core","F",57.5758087053242
"Pre-prep","F",57.1940259802846
"Pre-prep","F",51.2455014081786
"Pre-prep","F",56.0445474598358
"Pre-prep","F",58.8170556270729
"Core","F",62.6551871900319
"Core","F",53.8271002066899
"Pre-prep","F",56.5775458066982
"Pre-prep","F",61.218184450972
"Prep","F",60.5205738720612
"Core","F",53.3638482028367
"Pre-prep","F",63.4676418527433
"Prep","F",65.3283110791823
"Pre-prep","F",62.8349537602222
"Pre-prep","F",58.4700951573743
"Core","F",72.0401382279703
"Core","F",68.8666614631128
"Core","F",54.4111858930403
"Prep","F",61.1419318929792
"Pre-prep","F",59.5164123056662
"Prep","F",62.1079714188628
"Pre-prep","F",48.3308225814806
"Core","F",54.7794888142142
"Pre-prep","F",64.8669938627118
"Core","F",55.8503108932754
"Core","F",67.0053170935263
"Core","F",59.5374138321311
"Core","F",61.4946013903632
"Prep","F",55.9359200877028
"Core","F",64.5400410106899
"Core","F",52.7724750483118
"Pre-prep","F",51.6139595606701
"Core","F",52.3972169748762
"Pre-prep","F",60.9751958009143
"Prep","F",56.4347985537916
"Prep","F",60.5820821935097
"Core","F",66.013483918674
"Pre-prep","F",49.1536553895291
"Prep","F",64.5267446302717
"Core","F",63.6982639884682
"Core","F",60.6276772340243
"Pre-prep","F",57.4853903441732
"Core","F",58.0631055747329
"Core","F",56.727276804098
"Core","F",62.0388741131397
"Core","F",61.1992750690509
"Core","F",63.1025112662151
"Core","F",59.0416115558341
"Pre-prep","F",54.7913493497911
"Core","F",58.7443813805479
"Core","F",52.182061148217
"Pre-prep","F",66.8558013871634
"Prep","F",64.8231719709957
"Core","F",62.4915686433322
"Core","F",66.8794139178417
"Core","F",57.2115120031776
"Pre-prep","F",56.1678536131612
"Core","F",64.1815992324794
"Core","F",61.4357823081032
"Prep","F",57.9462824420112
"Pre-prep","F",57.7878304369118
"Core","F",46.7447417968175
"Pre-prep","F",71.1356519182604
"Prep","F",61.0492443817495
"Core","F",47.6180146383105
"Core","F",65.7319338845781
"Pre-prep","F",62.4838120625929
"Prep","F",60.2927175978008
"Pre-prep","F",53.1875641157332
"Pre-prep","F",58.1834286468785
"Core","F",63.2525212319606
"Prep","F",65.7976729418339
"Core","F",56.1502677130959
"Core","F",63.661842812409
"Core","F",52.7796343726892
"Prep","F",62.290206014524
"Core","F",63.8497809556119
"Prep","F",61.6899641323549
"Prep","F",57.8965606138449
"Prep","F",60.8698839286262
"Core","F",69.8104286539297
"Prep","F",53.4138480285464
"Pre-prep","F",63.8514239351234
"Pre-prep","F",56.0023859068164
"Prep","F",49.3285236431163
"Core","F",60.260046842169
"Prep","F",56.9071414519532
"Core","F",66.1785445010342
"Core","F",63.5355648267767
"Pre-prep","F",63.2430357233896
"Prep","F",49.8939663076005
"Prep","F",59.0885692716548
"Prep","F",56.9610172606171
"Core","F",50.9092501336657
"Prep","F",56.5368866563079
"Core","F",53.9046215925809
"Core","F",63.499927422856
"Core","F",61.8282176262303
"Core","F",57.8920667946357
"Core","F",62.9236601156302
"Core","F",52.3791016652978
"Core","F",61.4514868391781
"Pre-prep","F",57.7769800399287
"Core","F",53.9873594228349
"Pre-prep","F",66.584066762557
"Core","F",58.7676877962688
"Pre-prep","F",63.4137665309964
"Core","F",58.5121036525508
"Core","F",68.3528431261466
"Core","F",61.0105472648598
"Core","F",57.6896245506327
"Core","F",67.2882095398533
"Core","F",63.0573931126268
"Prep","F",59.8927021586271
"Prep","F",65.591309348473
"Core","F",64.0534746677046
"Prep","F",55.9320934499184
"Pre-prep","F",54.1800251080428
"Prep","F",54.9658400288094
"Pre-prep","F",53.123846515106
"Core","F",66.3135965277952
"Pre-prep","F",59.2947355783583
"Core","F",63.7304546877255
"Prep","F",60.8980688177182
"Core","F",63.7571319465157
"Core","F",65.545840258066
"Core","F",56.3333550671349
"Prep","F",67.281842689428
"Core","F",66.333381549354
"Core","F",63.0394080074332
"Core","F",72.0404947702932
"Prep","F",59.228421230548
"Pre-prep","F",65.9230248425542
"Core","F",60.3607128503356
"Core","F",62.5976239061843
"Pre-prep","F",55.8604299564609
"Prep","F",64.4828230960036
"Core","F",59.1609180623968
"Pre-prep","F",67.3914603192316
"Core","F",58.8561724949645
"Core","F",65.1409829287516
"Pre-prep","F",52.2497109957974
"Prep","F",66.0365721444493
"Core","F",62.258669335282
"Prep","F",65.0081849180094
"Pre-prep","F",55.5668385027655
"Pre-prep","F",60.044614021383
"Core","F",61.2547482087304
"Pre-prep","F",63.6669814449924
"Prep","F",64.477038413578
"Core","F",64.5452758496874
"Core","F",55.1086793295089
"Prep","F",50.2375972157052
"Prep","F",62.925880426349
"Core","F",47.9555210000512
"Prep","F",49.0434453324952
"Core","F",62.0750389011249
"Pre-prep","F",56.9445085619026
"Pre-prep","F",56.0250297302568
"Core","F",67.2435445494215
"Prep","F",66.9860087852697
"Pre-prep","F",63.5349192843977
"Core","F",58.7184103510253
"Core","F",57.2179156944987
"Prep","F",53.9927860956941
"Core","F",60.8108055608276
"Pre-prep","F",60.2797670153397
"Prep","F",50.947151387073
"Pre-prep","F",60.5894285254378
"Core","F",65.8496211963701
"Core","F",56.773979791499
"Prep","F",56.0052820454958
"Core","F",61.0383159777365
"Core","F",64.626454756979
"Core","F",58.2917838978735
"Prep","F",65.7514307600653
"Prep","F",67.2754162826334
"Prep","F",50.7391075074493
"Core","F",68.3719076345404
"Prep","F",61.921479645689
"Core","F",60.7895224162481
"Pre-prep","F",64.1034692783822
"Prep","F",68.8434880986695
"Core","F",57.9471880720337
"Core","F",61.2669760384079
"Core","F",60.2343897831745
"Prep","F",66.8958066868128
"Core","F",65.6059780737305
"Core","F",54.3928223026365
"Pre-prep","F",67.8699153429487
"Prep","F",58.9174217349665
"Core","F",67.939932015469
"Core","F",53.803265198761
"Core","F",61.0631960755903
"Core","F",53.5528737556726
"Pre-prep","F",54.420851974446
"Core","F",62.439381480453
"Core","F",56.6046000007033
"Core","F",52.7979822622655
"Core","F",63.4827340802795
"Prep","F",63.3104656504843
"Prep","F",58.4589167879122
"Core","F",64.5660642277197
"Pre-prep","F",63.3090813023154
"Core","F",65.4778008216826
"Pre-prep","F",62.1901505720714
"Pre-prep","F",58.6447767651533
"Prep","F",55.5280570799231
"Core","F",69.1718668002712
"Core","F",57.5780252386336
"Core","F",56.698958588265
"Core","F",54.581198741996
"Core","F",60.7900360248374
"Core","F",67.7679650316944
"Core","F",61.3125535594354
"Core","F",53.6024077547571
"Core","F",59.1670026588317
"Core","F",61.1313390754589
"Pre-prep","F",60.8367836041506
"Pre-prep","F",56.2485736191751
"Pre-prep","F",66.5118113395844
"Core","F",70.4038177006364
"Pre-prep","F",54.1711686521454
"Prep","F",56.1203537817495
"Prep","F",67.7737849644007
"Core","F",62.1360943488941
"Pre-prep","F",55.9242450324427
"Core","F",61.0040123048267
"Core","F",56.0487883722353
"Pre-prep","F",56.8556147538137
"Core","F",56.7716967151279
"Prep","F",50.7565263951477
"Core","F",58.1333259277782
"Pre-prep","F",55.0485432978197
"Pre-prep","F",61.1724333801093
"Core","F",47.7300646320345
"Pre-prep","F",60.1123980777961
"Prep","F",55.4174278678917
"Prep","F",61.8860415895172
"Prep","F",64.074915258989
"Core","F",58.1473328312383
"Core","F",65.8876668639436
"Pre-prep","F",57.9509590275139
"Core","F",56.680426154959
"Pre-prep","F",71.2988504788124
"Core","F",64.9602396024127
"Pre-prep","F",61.0413682257575
"Core","F",61.8845183968554
"Pre-prep","F",62.4901949615658
"Core","F",67.0397720485433
"Prep","F",58.7024959838483
"Pre-prep","F",54.2705962369211
"Core","F",56.6452910440014
"Pre-prep","F",61.9216516925088
"Core","F",52.3707083492842
"Prep","F",54.1234066698655
"Prep","F",51.4749198669035
"Pre-prep","F",68.086915165493
"Prep","F",60.4494504956642
"Pre-prep","F",50.8129628171242
"Core","F",54.6243608993702
"Core","F",73.4508838135092
"Core","F",63.7323323240012
"Core","F",55.7043067892217
"Core","F",59.1920768194026
"Core","F",62.0646382179861
"Core","F",74.0554804497719
"Pre-prep","F",59.2421743557945
"Pre-prep","F",58.689874279589
"Pre-prep","F",66.4977648634471
"Core","F",62.0960047108845
"Prep","F",59.8024756489084
"Prep","F",56.8819066985943
"Pre-prep","F",66.5768234765132
"Prep","F",62.7906132680394
"Core","F",58.7652220482222
"Core","F",56.3775612683702
"Prep","F",63.6611403043549
"Core","F",56.1360616667475
"Core","F",72.5472489863521
"Prep","F",54.5219318637038
"Pre-prep","F",59.5076793138266
"Core","F",58.2925653312921
"Core","F",62.8337292452379
"Prep","F",59.0676450568506
"Prep","F",60.5091822495599
"Core","F",73.4008719566356
"Prep","F",64.763918548924
"Core","F",58.2253183150764
"Core","F",58.5333218251514
"Core","F",70.2769851295066
"Core","F",62.6855089698664
"Core","F",63.6312290726596
"Core","F",54.9961574842435
"Prep","F",66.9899826005567
"Core","F",62.2496285206233
"Core","F",62.6597033272414
"Pre-prep","F",61.1527978287086
"Core","F",59.2714645709256
"Core","F",57.8033100147083
"Core","F",55.745700449344
"Core","F",55.7429262041915
"Core","F",61.3391294254455
"Pre-prep","F",63.3049105980632
"Core","F",59.9458867355896
"Core","F",57.1290703264013
"Core","F",58.5922091750368
"Prep","F",58.7223877433754
"Prep","F",61.3668496561177
"Pre-prep","F",55.2789528060063
"Pre-prep","F",56.4804054487298
"Pre-prep","F",54.5946660168022
"Prep","F",66.2821924333906
"Core","F",56.4270176558826
"Core","F",59.7414658326198
"Pre-prep","F",62.9929923095462
"Pre-prep","F",57.5068497541828
"Prep","F",56.8646138753138
"Prep","F",62.0200704373915
"Core","F",64.3028290502424
"Pre-prep","F",63.442410227835
"Core","F",58.7673871861389
"Core","F",61.4265526906747
"Core","F",60.5150489651299
"Core","F",60.5987629737764
"Core","F",60.6104057006575
"Prep","F",57.0481295439619
"Pre-prep","F",60.6941946672576
"Core","F",67.6353610167109
"Prep","F",60.1882244064556
"Pre-prep","F",57.114875496328
"Prep","F",58.4127779844799
"Prep","F",58.8203658812659
"Core","F",50.6944475317822
"Core","F",55.4236858449117
"Pre-prep","F",59.2004538479995
"Prep","F",63.7503350195182
"Core","F",55.0300492350766
"Pre-prep","F",53.1172079947783
"Pre-prep","F",54.5420197258211
"Prep","F",66.386030215913
"Core","F",60.9100634433242
"Pre-prep","F",65.7735125345119
"Pre-prep","F",58.9867055230133
"Pre-prep","F",54.0434024437223
"Core","F",60.2064944945475
"Core","F",56.6624096769354
"Pre-prep","F",68.3082856248512
"Core","F",72.5665631036443
"Core","F",61.238984389549
"Prep","F",54.5884140119588
"Core","F",63.1514696299119
"Prep","F",59.9944734070921
"Core","F",74.2550348762479
"Core","F",65.7274507805195
"Pre-prep","F",51.5545200578702
"Core","F",65.871118376007
"Pre-prep","F",60.4081194482667
"Core","F",56.2058125244449
"Core","F",62.3565761383601
"Pre-prep","F",57.3024217853819
"Prep","F",62.9612506883999
"Prep","F",50.5037928893994
"Core","F",60.4570018347715
"Core","F",55.8942562696709
"Prep","F",62.7002840919313
"Prep","F",56.08571717958
"Pre-prep","F",58.9034058246807
"Core","F",57.0199829605379
"Core","F",49.6264630487269
"Core","F",63.7751536087981
"Pre-prep","F",66.3499880120116
"Core","F",62.8476477874513
"Core","F",52.8197367532923
"Pre-prep","F",62.369451798581
"Prep","F",67.722359203738
"Prep","F",56.8403401263042
"Core","F",65.0887610779413
"Prep","F",57.6790613865852
"Pre-prep","F",63.9091273049055
"Core","F",60.292034862322
"Core","F",53.5947963254053
"Core","F",54.7638378029
"Prep","F",68.8458001466722
"Core","F",54.3993446277665
"Prep","F",63.941326785681
"Prep","F",50.5650256987414
"Pre-prep","F",64.7505423859857
"Core","F",72.546944814431
"Pre-prep","F",58.4523577638699
"Core","F",55.7738245943309
"Core","F",71.0532504724777
"Core","F",61.6293368303507
"Pre-prep","F",60.6047988845304
"Core","F",59.9410552303257
"Prep","F",58.7499891927482
"Core","F",59.5259302989797
"Pre-prep","F",57.3351752718516
"Pre-prep","F",61.4197231046996
"Prep","F",62.0888021594454
"Core","F",54.813837277613
"Prep","F",53.3888172942705
"Pre-prep","F",50.243352175464
"Prep","F",56.3724995001027
"Pre-prep","F",62.3257100521563
"Core","F",63.722188816604
"Prep","F",64.4737931259654
"Pre-prep","F",58.4984060787523
"Pre-prep","F",50.0284526523249
"Core","F",59.6270898199625
"Core","F",59.6987536568851
"Prep","F",62.8311906076077
"Prep","F",59.8972883046552
"Core","F",63.4842504887552
"Pre-prep","F",63.5783952084532
"Core","F",54.4980563449117
"Core","F",57.9885849489942
"Core","F",53.4235811105508
"Prep","F",52.0340816440603
"Prep","F",59.2101989770358
"Pre-prep","F",65.9924959829721
"Pre-prep","F",58.4909108253108
"Pre-prep","F",62.2931602380477
"Pre-prep","F",62.5472513000109
"Pre-prep","F",76.8167625698095
"Core","F",54.1673325620331
"Prep","F",59.5916901818377
"Core","F",52.904446040351
"Pre-prep","F",58.4378207631103
"Pre-prep","F",58.1145778658308
"Core","F",55.5409402232457
"Pre-prep","F",52.6212793938675
"Core","F",59.894345305968
"Prep","F",65.5920257158788
"Prep","F",62.4814878808091
"Prep","F",51.3983094081338
"Core","F",60.5047466348468
"Pre-prep","F",65.0625204946408
"Pre-prep","F",64.5368856033435
"Prep","F",63.4650917961673
"Core","F",59.8380241138378
